timestamp_iso,n_events,score,inf_ms,queue_depth
2026-03-30T18:45:46.041577,10,9.898255,4354.47,49
2026-03-30T18:45:53.887922,21,9.927945,4464.57,50
2026-03-30T18:45:58.622035,20,10.035304,2637.36,50
2026-03-30T18:46:05.303410,43,12.124342,3538.05,49
2026-03-30T18:46:16.305394,21,12.083193,6618.41,50
2026-03-30T18:46:25.655488,687,10.179963,5314.77,50
2026-03-30T18:46:33.653492,69,10.976385,4580.29,50
2026-03-30T18:46:39.002211,152,10.218600,3754.93,50
2026-03-30T18:46:46.885091,292,8.510018,6646.94,50
2026-03-30T18:46:51.424016,104,10.994827,1419.26,50
2026-03-30T18:47:01.201121,2284,13.203188,8075.29,50
2026-03-30T18:47:11.651547,1064,9.429424,6904.39,50
2026-03-30T18:47:22.806135,209,11.053885,7726.47,50
2026-03-30T18:47:28.793535,211,9.921175,4064.19,50
2026-03-30T18:47:33.682090,113,11.095875,2087.56,50
2026-03-30T18:47:42.116558,22,8.362683,6443.90,49
2026-03-30T18:47:49.934026,110,9.434373,6000.13,49
2026-03-30T18:48:00.325132,212,9.427503,5875.40,50
2026-03-30T18:48:10.254464,1541,9.761572,6737.09,50
2026-03-30T18:48:16.727953,34,10.155391,2826.10,50
2026-03-30T18:48:21.992441,10,8.316190,3048.61,50
2026-03-30T18:48:33.637883,15069,10.829695,8400.72,50
2026-03-30T18:48:40.805754,176,12.208695,4381.54,50
2026-03-30T18:48:46.652416,112,11.476491,4772.77,50
2026-03-30T18:48:47.444759,45,7.493998,776.94,50
2026-03-30T18:48:57.503270,25944,9.052899,5169.32,49
2026-03-30T18:48:59.839814,40,10.162362,1872.84,50
2026-03-30T18:48:59.934951,12,11.051302,94.10,49
2026-03-30T18:49:00.061045,20,10.830892,125.14,48
2026-03-30T18:49:00.213890,25,11.412911,151.86,47
2026-03-30T18:49:00.386666,28,6.924677,171.58,46
2026-03-30T18:49:00.526694,20,10.314233,139.01,45
2026-03-30T18:49:00.626967,13,8.487400,99.35,44
2026-03-30T18:49:01.003708,69,11.534698,375.18,43
2026-03-30T18:49:01.104398,13,8.374423,99.58,42
2026-03-30T18:49:01.198513,10,8.996492,93.22,41
2026-03-30T18:49:01.325995,19,9.430785,126.47,40
2026-03-30T18:49:01.467675,20,10.264077,140.64,39
2026-03-30T18:49:01.597163,20,9.361925,128.50,38
2026-03-30T18:49:01.743114,20,10.308776,144.95,37
2026-03-30T18:49:01.832976,10,9.913300,88.90,36
2026-03-30T18:49:01.934366,12,8.634498,100.36,35
2026-03-30T18:49:02.034098,10,8.238961,98.83,34
2026-03-30T18:49:02.122715,10,8.793978,86.18,33
2026-03-30T18:49:02.221514,12,7.821271,97.80,32
2026-03-30T18:49:02.312492,12,8.361428,89.96,31
2026-03-30T18:49:02.463314,26,9.845209,149.63,30
2026-03-30T18:49:02.562401,13,7.993179,97.85,29
2026-03-30T18:49:02.652702,10,8.261936,89.38,28
2026-03-30T18:49:02.788283,20,10.083368,134.58,27
2026-03-30T18:49:02.920177,22,8.531277,130.81,26
2026-03-30T18:49:03.885266,224,11.212556,963.21,25
2026-03-30T18:49:04.223694,66,10.262646,336.66,24
2026-03-30T18:49:04.306592,10,8.660568,81.82,23
2026-03-30T18:49:06.609823,728,2.863967,2297.42,22
2026-03-30T18:49:07.039310,90,8.086539,426.71,21
2026-03-30T18:49:07.815363,165,9.161363,773.76,20
2026-03-30T18:49:08.875859,244,7.001090,1057.50,19
2026-03-30T18:49:08.953522,8,9.744136,76.35,18
2026-03-30T18:49:09.173698,40,10.744003,219.18,17
2026-03-30T18:49:10.972636,337,9.034790,1796.04,16
2026-03-30T18:49:13.490126,2137,10.069116,2508.36,15
2026-03-30T18:49:14.141684,129,6.439785,646.74,14
2026-03-30T18:49:16.592737,658,7.729612,2445.75,13
2026-03-30T18:49:16.698544,12,8.061695,103.33,12
2026-03-30T18:49:16.847703,22,9.549080,148.14,11
2026-03-30T18:49:17.109071,45,6.889807,260.16,10
2026-03-30T18:49:17.666020,110,9.251842,555.48,9
2026-03-30T18:49:17.789081,15,10.937503,121.97,8
2026-03-30T18:49:17.928865,20,9.299716,138.77,7
2026-03-30T18:49:18.017776,10,8.950286,87.90,6
2026-03-30T18:49:18.262786,45,11.320232,243.82,5
2026-03-30T18:49:19.771536,294,11.246800,1505.84,4
2026-03-30T18:49:20.014907,39,4.735155,241.65,3
2026-03-30T18:49:20.118410,15,8.208376,102.23,2
2026-03-30T18:49:20.244150,18,10.869443,124.55,1
2026-03-30T18:49:20.335973,12,8.124388,90.87,0
