step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch
36600,0.428494,0.945254,0.697849,0.000147213,16,,,,,
36700,0.428434,0.945172,0.6979,0.000146566,16,,,,,
36800,0.428334,0.94514,0.697959,0.00014592,16,,,,,
36900,0.427879,0.945199,0.698298,0.000145273,16,,,,,
37000,0.427796,0.945268,0.698304,0.000144627,16,,,,,
37100,0.427844,0.945237,0.698297,0.000143981,16,,,,,
37200,0.427994,0.945081,0.69829,0.000143336,16,,,,,
37300,0.428031,0.945071,0.698314,0.000142691,16,,,,,
37400,0.428308,0.945045,0.69809,0.000142046,16,,,,,
37500,0.424149,0.948769,0.701566,0.000141401,17,,,,,
37600,0.425108,0.947397,0.699365,0.000140757,17,,,,,
37700,0.425023,0.946626,0.699465,0.000140113,17,,,,,
37800,0.425489,0.945709,0.699758,0.00013947,17,,,,,
37900,0.426213,0.945208,0.699685,0.000138826,17,,,,,
38000,0.426731,0.945169,0.699353,0.000138184,17,,,,,
38000,,,,,,0.445095,0.158236,0.731954,0.942111,0.691618
38100,0.426833,0.945469,0.698922,0.000137541,17,,,,,
38200,0.426521,0.945494,0.699293,0.000136899,17,,,,,
38300,0.426507,0.945315,0.699411,0.000136258,17,,,,,
38400,0.426467,0.945207,0.699464,0.000135617,17,,,,,
38500,0.426535,0.945347,0.699386,0.000134976,17,,,,,
38600,0.426568,0.945465,0.699298,0.000134336,17,,,,,
38700,0.426764,0.945286,0.699299,0.000133696,17,,,,,
38800,0.426868,0.945372,0.699164,0.000133057,17,,,,,
38900,0.426966,0.945462,0.698961,0.000132418,17,,,,,
39000,0.426926,0.945415,0.698976,0.00013178,17,,,,,
39100,0.426888,0.945364,0.698986,0.000131142,17,,,,,
39200,0.426599,0.945354,0.699146,0.000130505,17,,,,,
39300,0.426395,0.945434,0.69933,0.000129869,17,,,,,
39400,0.426249,0.94547,0.699439,0.000129233,17,,,,,
39500,0.426445,0.945352,0.69934,0.000128597,17,,,,,
39600,0.426556,0.945262,0.699369,0.000127962,17,,,,,
39700,0.426608,0.945302,0.699302,0.000127328,17,,,,,
39800,0.426855,0.945245,0.699126,0.000126695,17,,,,,
39900,0.424522,0.947457,0.700047,0.000126062,18,,,,,
40000,0.422933,0.9473,0.700688,0.00012543,18,,,,,
40000,,,,,,0.445081,0.158699,0.731463,0.941607,0.692268
40100,0.424125,0.946227,0.700325,0.000124798,18,,,,,
40200,0.424253,0.94569,0.700788,0.000124167,18,,,,,
40300,0.425533,0.945186,0.700164,0.000123537,18,,,,,
40400,0.425363,0.945613,0.699985,0.000122907,18,,,,,
40500,0.425404,0.945753,0.69994,0.000122278,18,,,,,
40600,0.425304,0.945511,0.700262,0.00012165,18,,,,,
40700,0.425214,0.945418,0.700345,0.000121023,18,,,,,
40800,0.425318,0.945376,0.700333,0.000120396,18,,,,,
40900,0.425138,0.94564,0.700327,0.000119771,18,,,,,
41000,0.425447,0.94552,0.700132,0.000119146,18,,,,,
41100,0.425422,0.945499,0.70025,0.000118521,18,,,,,
41200,0.425559,0.945614,0.700029,0.000117898,18,,,,,
41300,0.425602,0.945638,0.69991,0.000117275,18,,,,,
41400,0.425535,0.945579,0.699935,0.000116654,18,,,,,
41500,0.42535,0.945563,0.700043,0.000116033,18,,,,,
41600,0.425036,0.945599,0.700317,0.000115413,18,,,,,
41700,0.424919,0.945668,0.700338,0.000114793,18,,,,,
41800,0.425,0.945609,0.700323,0.000114175,18,,,,,
41900,0.425137,0.945482,0.700308,0.000113558,18,,,,,
42000,0.425197,0.945484,0.700306,0.000112941,18,,,,,
42000,,,,,,0.443962,0.157674,0.73025,0.942293,0.692345
42100,0.425467,0.945445,0.700101,0.000112326,18,,,,,
42200,0.422652,0.948369,0.701779,0.000111711,19,,,,,
42300,0.422439,0.947708,0.700852,0.000111097,19,,,,,
42400,0.422715,0.946712,0.701027,0.000110484,19,,,,,
42500,0.4224,0.946113,0.70188,0.000109873,19,,,,,
